IP1,IP2,IP3,IP4,case
139,59,38,252,1
117,203,192,148,1
87,2,119,46,1
59,58,209,219,1
141,95,111,153,1
124,13,108,56,1
162,253,42,249,1
49,67,55,157,1
23,95,16,122,1
143,198,214,88,1
108,184,234,27,1
111,125,88,186,1
107,170,240,20,1
93,117,16,94,1
85,249,27,45,1
157,230,175,133,1
106,87,93,148,1
98,167,235,86,1
195,88,74,86,1
203,163,232,189,1
113,212,70,3,1
35,200,17,222,1
106,105,244,7,1
45,86,200,219,1
42,51,26,79,1
194,163,34,40,1
62,233,50,113,1
220,163,218,247,1
3,123,244,189,1
142,93,5,16,1
222,189,244,142,1
93,157,147,164,1
197,255,203,169,1
94,43,166,107,1
178,44,117,180,1
115,197,52,129,1
36,237,196,42,1
103,134,2,185,1
58,44,141,44,1
185,100,86,167,1
36,228,222,22,1
124,43,66,196,1
117,50,179,250,1
107,21,171,84,1
198,46,193,176,1
94,65,85,254,1
77,190,183,66,1
178,45,207,58,1
1,6,2,217,1
195,154,222,199,1
35,227,233,104,1
103,138,5,252,1
194,76,114,186,1
181,17,12,165,1
14,50,141,8,1
39,45,69,133,1
192,241,236,39,1
129,205,198,134,1
117,220,36,231,1
191,30,50,131,1
103,28,118,170,1
104,244,240,130,1
89,163,242,242,1
180,76,124,150,1
103,191,43,133,1
43,243,207,242,1
34,70,49,158,1
222,238,185,92,1
121,231,247,38,1
41,212,64,180,1
176,160,101,235,1
201,16,228,170,1
146,56,144,24,1
115,230,128,254,1
83,171,227,139,1
49,72,187,127,1
39,187,64,94,1
38,15,152,45,1
67,207,85,118,1
185,14,56,96,1
20,185,81,59,1
167,172,109,235,1
103,139,192,243,1
176,58,108,154,1
46,251,176,33,1
1,83,125,85,1
166,155,128,244,1
59,126,254,42,1
79,52,21,96,1
50,196,126,233,1
1,10,188,93,1
62,178,80,135,1
177,56,199,120,1
58,47,8,101,1
196,207,175,17,1
181,101,110,195,1
52,167,144,166,1
103,179,0,201,1
20,141,175,177,1
167,172,47,2,1
59,178,11,60,1
165,90,99,5,1
123,240,46,61,1
2,180,5,52,1
83,243,213,26,1
195,19,24,253,1
220,133,191,64,1
189,14,7,214,1
42,236,10,75,1
124,123,187,42,1
200,178,226,192,1
109,74,69,84,1
1,62,39,40,1
39,60,79,104,1
194,76,114,10,1
112,246,166,216,1
89,79,229,50,1
13,234,115,214,1
103,195,100,158,1
108,62,59,23,1
113,221,27,70,1
72,225,30,5,1
94,130,150,112,1
45,8,17,24,1
67,225,129,47,1
45,66,230,100,1
192,241,205,235,1
104,233,20,154,1
59,99,40,228,1
47,242,28,45,1
112,221,237,70,1
192,3,142,11,1
188,6,198,19,1
80,31,33,90,1
1,22,130,214,1
49,232,253,88,1
185,130,5,235,1
196,188,136,7,1
103,97,184,106,1
45,86,200,177,1
101,25,12,45,1
39,80,187,85,1
108,181,124,143,1
50,199,139,129,1
49,50,87,89,1
110,182,107,156,1
117,198,36,56,1
27,6,216,55,1
154,8,157,100,1
61,12,82,102,1
123,193,154,30,1
2,183,87,101,1
37,214,8,110,1
96,250,14,241,1
80,191,184,104,1
45,79,149,102,1
91,226,11,188,1
103,97,94,22,1
95,141,17,249,1
167,114,89,205,1
5,64,4,247,1
14,1,121,205,1
116,106,41,115,1
117,63,74,73,1
157,90,175,238,1
103,19,59,81,1
14,243,114,137,1
185,234,218,50,1
180,106,105,1,1
46,101,92,4,1
103,112,22,119,1
60,213,2,58,1
162,216,149,65,1
45,249,103,100,1
165,227,197,92,1
112,254,186,129,1
198,199,106,135,1
139,200,76,127,1
117,235,93,183,1
161,97,178,247,1
3,85,97,99,1
34,30,245,43,1
151,26,88,122,1
85,246,41,16,1
24,211,161,99,1
159,65,97,125,1
165,22,50,208,1
212,83,137,142,1
97,68,140,254,1
165,227,73,90,1
165,90,99,95,1
195,161,68,84,1
220,133,116,132,1
110,182,43,174,1
130,211,152,110,1
80,92,204,123,1
54,164,92,116,1
67,182,156,38,1
140,238,227,75,1
1,160,60,39,1
138,204,70,226,1
59,97,160,141,1
157,101,163,10,1
216,251,20,209,1
200,75,242,172,1
138,186,148,229,1
77,40,8,3,1
123,240,180,86,1
27,4,8,127,1
112,20,116,136,1
107,175,159,20,1
178,137,16,92,1
24,65,98,240,1
78,47,178,47,1
216,151,130,213,1
70,86,108,42,1
3,145,127,60,1
35,245,89,152,1
60,161,62,202,1
92,184,110,79,1
109,172,239,28,1
165,22,90,223,1
113,212,70,133,1
5,205,172,233,1
103,70,204,194,1
197,237,174,20,1
118,67,217,41,1
218,219,208,84,1
109,61,14,0,1
163,121,188,3,1
149,78,185,236,1
61,211,197,50,1
64,226,73,44,1
65,108,230,137,1
35,246,112,71,1
201,223,251,168,1
124,89,86,237,1
223,13,26,212,1
59,18,222,111,1
23,88,44,229,1
1,249,224,92,1
113,200,34,94,1
196,189,39,8,1
201,208,45,155,1
122,245,37,38,1
120,85,114,164,1
89,22,225,45,1
124,234,245,144,1
115,56,178,163,1
109,57,101,215,1
177,75,49,5,1
206,255,219,89,1
140,237,8,63,1
122,167,187,87,1
143,42,26,37,1
87,253,49,45,1
87,120,84,133,1
116,193,190,233,1
5,153,233,130,1
60,244,199,8,1
71,40,50,162,1
45,116,114,34,1
79,13,103,209,1
59,178,124,225,1
178,72,68,90,1
105,186,175,16,1
190,180,154,202,1
212,32,229,173,1
168,138,40,1,1
42,192,147,121,1
223,13,81,225,1
112,49,34,179,1
54,242,164,0,1
34,125,67,82,1
85,204,116,37,1
106,58,21,79,1
101,181,40,233,1
182,240,197,14,1
43,155,133,199,1
165,22,219,235,1
49,0,195,131,1
45,83,64,141,1
124,94,73,227,1
149,34,244,230,1
220,70,253,159,1
175,107,1,228,1
191,96,184,23,1
124,246,117,4,1
175,107,0,81,1
162,191,243,9,1
188,143,233,80,1
106,104,134,221,1
220,143,225,171,1
172,81,62,222,1
66,131,25,6,1
183,152,59,170,1
73,0,61,81,1
117,220,38,42,1
93,161,32,154,1
185,209,196,240,1
192,99,101,45,1
220,93,99,249,1
91,134,185,90,1
94,99,44,108,1
108,51,205,108,1
88,80,112,32,1
45,33,74,59,1
45,251,231,60,1
212,7,244,209,1
111,7,100,33,1
203,253,25,15,1
50,224,186,65,1
113,118,85,147,1
162,55,101,105,1
85,18,117,101,1
59,30,232,44,1
185,189,182,234,1
189,189,2,197,1
103,167,217,137,1
114,32,135,197,1
5,58,156,151,1
47,87,170,125,1
59,178,210,1,1
158,255,82,89,1
146,190,34,150,1
34,84,26,222,1
88,248,53,139,1
114,32,245,174,1
91,121,82,64,1
118,208,216,90,1
108,62,61,105,1
217,24,240,68,1
176,104,184,212,1
188,173,136,133,1
128,199,194,82,1
190,215,53,251,1
173,26,236,30,1
81,0,218,249,1
160,238,163,2,1
101,43,129,20,1
2,229,92,21,1
43,240,66,46,1
51,255,194,3,1
213,131,61,34,1
145,239,22,66,1
62,209,210,3,1
182,120,63,160,1
76,111,242,182,1
109,205,213,58,1
59,178,8,9,1
212,119,46,62,1
116,55,176,159,1
88,31,6,69,1
108,62,56,211,1
179,127,118,211,1
181,121,165,81,1
59,182,40,204,1
187,163,135,144,1
121,123,88,173,1
67,55,191,106,1
211,199,67,224,1
79,10,81,238,1
171,39,163,54,1
59,126,44,87,1
5,167,68,229,1
109,108,255,30,1
59,180,189,230,1
5,202,33,92,1
39,33,90,195,1
35,203,211,234,1
182,58,207,146,1
113,141,70,123,1
46,4,225,212,1
5,255,105,119,1
119,202,22,82,1
160,86,252,206,1
218,39,67,232,1
62,234,58,173,1
59,178,116,167,1
114,228,194,173,1
121,185,225,25,1
73,1,136,88,1
223,13,30,253,1
134,228,180,71,1
159,203,169,152,1
178,32,108,118,1
106,244,12,141,1
221,165,203,200,1
118,71,101,28,1
166,168,101,160,1
181,17,101,86,1
61,184,77,172,1
192,152,0,224,1
104,47,17,106,1
47,251,54,150,1
87,158,235,210,1
219,100,37,238,1
176,12,16,135,1
24,199,98,111,1
178,72,78,207,1
117,235,208,231,1
67,213,34,39,1
200,27,113,133,1
112,72,153,135,1
176,241,141,172,1
46,228,95,134,1
222,241,50,129,1
12,171,247,188,1
209,38,249,69,1
85,184,251,28,1
116,132,23,74,1
105,101,152,175,1
66,76,228,213,1
35,198,159,74,1
117,211,245,236,1
121,137,203,25,1
43,132,189,82,1
117,72,15,229,1
176,237,136,91,1
154,212,129,166,1
218,61,5,68,1
5,42,64,62,1
179,243,140,158,1
103,194,243,186,1
186,195,253,102,1
100,12,65,98,1
103,214,55,6,1
94,64,13,104,1
123,195,96,121,1
43,153,43,171,1
49,70,119,69,1
95,72,161,95,1
117,235,88,2,1
178,156,44,128,1
92,63,203,197,1
37,140,71,153,1
174,21,49,38,1
159,65,85,198,1
1,171,192,97,1
83,9,221,19,1
213,141,154,201,1
54,202,87,3,1
60,244,94,17,1
95,217,224,243,1
35,193,1,32,1
154,30,241,224,1
122,189,2,249,1
171,232,5,67,1
203,124,61,114,1
187,137,24,212,1
189,174,97,88,1
43,129,159,16,1
179,243,72,169,1
154,215,31,129,1
194,187,249,179,1
79,37,135,215,1
125,109,63,44,1
35,196,181,20,1
93,87,40,50,1
181,102,63,129,1
166,62,85,184,1
111,168,189,116,1
189,197,75,4,1
103,21,160,10,1
123,244,94,170,1
106,58,116,164,1
43,153,100,223,1
94,156,128,69,1
36,155,28,87,1
110,182,72,237,1
59,178,2,185,1
94,46,15,100,1
46,29,116,6,1
117,243,230,246,1
108,62,62,28,1
108,62,61,205,1
24,135,96,42,1
113,181,4,175,1
192,68,185,60,1
176,9,44,29,1
89,39,114,31,1
207,118,112,194,1
223,241,109,186,1
108,62,63,220,1
70,76,16,120,1
117,214,109,199,1
173,234,227,220,1
103,143,77,166,1
182,114,150,35,1
138,197,197,110,1
154,13,4,179,1
180,103,37,19,1
103,186,1,55,1
217,11,69,233,1
173,195,27,138,1
146,70,72,131,1
59,178,33,108,1
122,194,9,198,1
1,69,101,164,1
185,193,240,244,1
192,3,253,7,1
138,201,162,242,1
162,216,150,238,1
123,187,108,138,1
117,221,93,11,1
71,82,218,73,1
122,240,169,6,1
109,111,134,94,1
175,195,177,249,1
38,60,194,184,1
51,77,64,144,1
209,131,244,165,1
91,149,51,195,1
115,234,7,0,1
1,212,73,98,1
123,5,118,27,1
189,186,12,227,1
131,108,81,204,1
69,237,206,146,1
49,86,16,226,1
39,33,248,173,1
5,181,235,199,1
196,51,244,251,1
213,226,123,249,1
122,42,215,74,1
34,121,242,148,1
36,82,97,27,1
113,221,74,200,1
72,106,39,85,1
108,175,24,1,1
89,163,249,244,1
193,107,48,3,1
95,107,2,143,1
95,25,160,218,1
209,141,46,163,1
15,161,92,197,1
117,92,183,31,1
209,105,179,116,1
36,46,150,89,1
95,80,175,176,1
194,55,224,248,1
137,184,78,11,1
185,118,15,75,1
222,188,175,114,1
121,202,37,78,1
8,213,24,37,1
178,44,28,113,1
1,23,20,201,1
208,91,64,44,1
186,33,70,255,1
82,165,229,87,1
114,237,192,2,1
89,152,85,60,1
98,109,134,98,1
167,172,91,177,1
185,40,4,175,1
210,16,100,137,1
190,5,209,128,1
103,218,112,122,1
119,165,9,36,1
198,154,113,151,1
201,201,146,78,1
58,42,185,125,1
200,101,82,90,1
45,141,102,165,1
50,62,208,166,1
190,31,33,172,1
49,70,20,148,1
103,140,83,94,1
117,211,11,157,1
49,158,206,47,1
177,59,187,50,1
111,67,207,89,1
115,99,245,96,1
202,142,100,162,1
3,93,79,32,1
52,167,144,168,1
37,13,155,130,1
1,14,16,35,1
109,87,122,206,1
165,22,222,149,1
216,151,130,60,1
1,22,220,126,1
114,35,149,163,1
173,192,34,95,1
102,113,138,110,1
159,65,137,160,1
36,48,29,64,1
114,219,50,175,1
45,82,250,57,1
212,152,181,201,1
59,178,7,40,1
159,203,136,41,1
177,190,145,196,1
117,233,157,106,1
178,219,116,156,1
95,214,27,58,1
114,35,179,185,1
123,10,16,133,1
120,57,214,63,1
34,150,162,255,1
108,62,59,133,1
95,217,108,172,1
45,15,137,119,1
108,6,117,173,1
117,175,248,229,1
206,123,130,11,1
81,93,218,200,1
191,247,106,103,1
85,119,122,23,1
116,255,213,176,1
91,92,237,143,1
183,99,164,125,1
5,167,65,49,1
178,128,18,147,1
117,198,37,129,1
77,23,64,92,1
62,233,37,237,1
13,124,222,242,1
91,189,123,230,1
207,46,13,95,1
173,234,226,0,1
110,182,208,158,1
125,247,193,4,1
1,160,175,133,1
196,190,2,205,1
185,131,30,198,1
194,36,98,65,1
24,194,84,242,1
124,94,213,187,1
120,28,110,61,1
66,249,79,139,1
106,56,125,180,1
117,197,168,209,1
154,13,135,101,1
113,24,186,106,1
116,75,175,9,1
188,138,250,83,1
46,34,149,142,1
112,72,215,65,1
192,241,220,240,1
211,115,78,251,1
180,116,251,41,1
162,241,234,166,1
110,183,56,113,1
37,47,142,66,1
36,155,109,157,1
194,163,168,148,1
14,36,35,3,1
212,142,134,150,1
84,54,181,174,1
177,234,143,221,1
95,134,111,238,1
115,188,149,39,1
71,115,139,170,1
162,233,37,23,1
159,69,117,155,1
45,158,9,118,1
110,177,103,169,1
183,17,228,128,1
105,73,203,82,1
223,8,214,76,1
175,147,17,249,1
125,209,40,110,1
78,40,106,19,1
108,62,58,226,1
178,219,31,252,1
14,18,119,55,1
121,89,223,39,1
187,69,184,220,1
185,123,53,201,1
115,68,2,144,1
94,187,2,242,1
59,182,13,115,1
220,174,53,94,1
91,150,172,162,1
45,187,67,200,1
51,12,93,163,1
83,221,216,112,1
185,132,109,122,1
49,89,191,10,1
209,141,35,244,1
108,62,61,128,1
178,71,152,75,1
68,183,134,130,1
71,38,97,120,1
123,249,93,57,1
162,13,14,243,1
175,183,64,239,1
198,11,175,192,1
157,90,6,56,1
139,59,82,152,1
120,210,206,153,1
193,43,142,177,1
45,117,178,222,1
2,51,42,31,1
58,251,94,27,1
167,235,194,97,1
182,59,40,46,1
105,184,32,41,1
3,231,78,73,1
157,55,39,175,1
181,63,245,127,1
103,251,214,167,1
188,143,233,222,1
180,66,148,199,1
159,192,201,209,1
45,190,158,0,1
58,253,189,176,1
83,187,119,252,1
18,212,25,96,1
128,199,22,36,1
95,141,17,104,1
195,133,147,113,1
136,232,79,200,1
177,185,208,14,1
188,28,164,62,1
105,110,76,42,1
20,80,8,179,1
18,163,198,128,1
45,61,184,111,1
39,74,31,72,1
66,175,122,228,1
110,180,163,110,1
173,234,226,93,1
125,229,200,69,1
94,66,56,52,1
35,172,115,238,1
202,96,98,106,1
162,212,175,154,1
176,65,145,54,1
68,183,170,227,1
81,26,152,158,1
178,242,36,85,1
8,134,83,33,1
138,204,242,205,1
202,157,185,106,1
91,227,191,19,1
58,161,88,253,1
114,219,78,24,1
181,65,139,229,1
83,137,158,13,1
42,62,176,106,1
54,167,113,172,1
45,151,122,55,1
59,182,21,119,1
116,73,136,73,1
191,14,173,149,1
192,251,226,139,1
207,32,23,226,1
92,17,94,175,1
117,245,203,24,1
95,48,35,115,1
143,178,57,167,1
87,172,165,147,1
121,123,54,150,1
43,154,30,197,1
103,152,145,13,1
168,126,177,86,1
89,201,192,10,1
16,163,188,199,1
197,237,177,250,1
37,9,55,73,1
194,187,176,126,1
222,185,23,15,1
2,183,115,188,1
78,25,150,141,1
114,207,244,47,1
125,80,210,228,1
119,201,237,231,1
167,71,185,15,1
37,220,83,235,1
187,95,144,110,1
36,89,51,235,1
141,145,193,96,1
98,144,165,231,1
31,133,57,134,1
43,138,31,156,1
167,99,155,98,1
5,233,205,132,1
58,216,69,85,1
49,232,31,85,1
34,147,233,47,1
41,1,129,133,1
154,16,192,178,1
117,210,158,160,1
164,52,49,120,1
45,140,164,166,1
103,15,140,140,1
1,1,109,250,1
190,236,192,75,1
45,83,67,208,1
84,105,117,6,1
92,221,135,92,1
114,142,165,95,1
43,154,101,77,1
59,99,151,185,1
117,144,214,178,1
153,207,16,193,1
59,0,15,188,1
112,218,231,43,1
120,77,148,48,1
150,129,148,87,1
170,254,171,196,1
60,45,53,65,1
103,175,11,102,1
8,222,172,253,1
196,223,153,253,1
114,228,106,235,1
47,146,30,205,1
115,99,164,68,1
118,176,18,26,1
211,57,94,117,1
161,97,70,2,1
45,135,232,28,1
115,99,206,189,1
176,65,145,156,1
85,117,34,135,1
60,183,133,202,1
95,7,120,250,1
135,181,165,182,1
108,62,62,46,1
108,62,61,229,1
81,106,48,96,1
164,90,205,244,1
24,129,85,197,1
34,101,129,24,1
185,142,56,34,1
122,167,145,249,1
103,154,94,27,1
108,62,63,201,1
121,231,55,107,1
103,57,121,123,1
20,52,232,156,1
106,12,200,176,1
43,153,19,184,1
141,255,161,185,1
175,107,1,166,1
176,143,111,17,1
108,62,63,146,1
194,29,180,34,1
59,182,12,84,1
41,136,52,61,1
194,208,56,189,1
163,172,192,18,1
123,1,187,49,1
91,209,114,78,1
47,242,200,89,1
199,58,86,209,1
77,225,188,90,1
84,9,49,82,1
64,62,128,254,1
121,231,76,31,1
35,203,211,214,1
97,74,24,101,1
182,74,86,218,1
192,251,226,100,1
79,125,59,200,1
118,172,191,163,1
5,135,3,136,1
83,8,252,6,1
113,87,160,103,1
59,96,123,182,1
164,92,178,29,1
37,9,55,148,1
190,245,25,73,1
178,242,182,10,1
45,250,231,106,1
151,247,142,20,1
79,13,17,79,1
138,75,6,157,1
45,199,134,70,1
122,170,9,211,1
71,221,0,72,1
81,215,217,169,1
151,80,33,39,1
103,160,5,219,1
77,103,185,89,1
157,230,243,163,1
114,35,102,249,1
91,232,190,91,1
124,234,254,176,1
93,119,106,33,1
58,209,19,33,1
109,233,200,213,1
181,17,57,21,1
77,237,169,12,1
189,131,220,189,1
192,46,227,223,1
223,8,6,16,1
83,4,141,233,1
218,59,99,18,1
144,76,8,132,1
83,4,139,124,1
133,232,94,218,1
117,235,86,215,1
181,34,175,163,1
119,190,184,135,1
192,243,55,129,1
80,91,167,71,1
39,154,15,214,1
113,225,2,153,1
117,194,196,73,1
47,152,220,176,1
119,196,208,126,1
103,210,106,141,1
37,255,206,46,1
61,185,137,26,1
187,33,202,7,1
115,207,100,203,1
159,223,105,29,1
216,137,187,189,1
59,55,32,136,1
71,41,28,170,1
51,211,82,52,1
13,66,139,153,1
190,109,229,48,1
114,39,36,218,1
117,235,38,82,1
181,170,32,213,1
173,208,163,98,1
216,30,150,121,1
103,60,196,156,1
51,178,138,5,1
104,245,125,251,1
153,171,213,31,1
199,195,252,247,1
89,237,32,161,1
5,206,116,102,1
103,82,8,189,1
101,184,136,45,1
41,215,219,118,1
178,205,144,186,1
84,202,176,234,1
187,198,156,117,1
154,89,5,219,1
107,0,135,4,1
121,234,174,155,1
170,231,232,97,1
162,190,47,83,1
113,200,137,126,1
14,34,44,137,1
213,32,91,207,1
114,218,137,173,1
54,232,122,146,1
46,36,23,75,1
89,38,226,133,1
78,168,40,245,1
41,210,19,203,1
114,46,130,130,1
45,148,116,203,1
129,151,203,49,1
119,51,27,117,1
37,26,136,224,1
76,178,71,109,1
192,241,212,204,1
59,97,161,226,1
45,116,79,247,1
5,167,65,66,1
88,147,230,165,1
170,64,141,113,1
123,20,27,150,1
200,54,167,58,1
5,167,68,98,1
114,164,205,22,1
167,235,249,81,1
157,230,21,218,1
77,29,94,246,1
89,44,178,96,1
185,180,143,105,1
201,127,72,111,1
117,233,134,142,1
167,172,174,81,1
146,190,31,106,1
162,191,248,154,1
197,14,216,207,1
95,134,122,248,1
89,44,178,146,1
179,242,95,111,1
41,139,250,223,1
36,228,217,180,1
95,217,210,142,1
143,198,193,104,1
220,135,54,23,1
89,44,177,97,1
141,94,174,6,1
43,156,65,154,1
109,111,151,140,1
109,188,125,3,1
183,245,36,201,1
117,195,205,16,1
103,187,191,201,1
184,15,108,79,1
38,152,189,113,1
121,4,85,107,1
176,72,152,181,1
124,97,14,212,1
108,62,63,85,1
103,221,80,154,1
185,171,202,53,1
124,234,130,144,1
2,50,52,6,1
23,243,189,221,1
114,33,108,114,1
123,188,91,78,1
125,228,169,49,1
222,241,48,143,1
14,192,19,220,1
117,233,196,48,1
141,98,11,112,1
69,215,228,34,1
107,170,235,9,1
117,242,232,52,1
95,211,81,194,1
190,180,152,26,1
98,101,56,146,1
199,241,145,219,1
122,160,64,66,1
218,92,0,15,1
203,163,242,96,1
221,226,94,218,1
177,57,166,199,1
59,95,11,193,1
79,138,214,176,1
67,11,72,61,1
113,163,189,41,1
185,213,25,32,1
220,133,230,106,1
37,59,60,115,1
89,248,171,137,1
121,132,205,148,1
45,171,237,98,1
182,57,233,83,1
106,41,75,77,1
194,59,165,141,1
83,63,128,36,1
178,62,110,44,1
45,232,75,253,1
3,81,216,159,1
59,184,1,58,1
181,188,26,59,1
220,163,217,99,1
37,194,22,116,1
92,45,197,83,1
59,127,90,33,1
5,167,69,180,1
185,11,228,240,1
175,0,117,97,1
80,251,231,213,1
108,62,58,115,1
162,243,62,9,1
202,79,169,36,1
103,81,64,74,1
183,104,237,36,1
213,155,203,77,1
188,143,233,202,1
59,182,5,60,1
185,250,149,233,1
143,42,1,52,1
179,57,167,42,1
126,172,174,127,1
109,194,10,217,1
20,111,29,83,1
95,141,17,128,1
181,5,237,72,1
206,189,198,55,1
110,235,246,65,1
110,78,136,189,1
161,35,172,226,1
124,109,53,102,1
45,43,18,140,1
68,183,41,247,1
42,192,132,127,1
167,172,189,105,1
8,219,82,133,1
69,58,11,210,1
119,29,2,157,1
146,190,107,79,1
101,254,164,198,1
185,244,23,157,1
1,116,162,236,1
1,22,138,194,1
103,217,90,67,1
185,225,73,79,1
122,116,14,121,1
35,203,210,160,1
196,1,228,10,1
189,141,139,5,1
98,23,34,34,1
79,19,187,242,1
210,97,25,204,1
98,213,194,226,1
67,205,130,65,1
80,240,127,127,1
106,111,106,39,1
185,104,235,229,1
36,232,221,124,1
83,8,236,132,1
197,237,246,73,1
103,54,223,237,1
1,23,16,44,1
37,209,250,253,1
39,33,109,87,1
191,7,71,199,1
117,223,112,9,1
190,180,153,108,1
110,181,73,196,1
35,225,18,149,1
172,104,29,87,1
200,201,149,106,1
222,99,68,149,1
5,167,67,151,1
223,13,90,137,1
78,26,151,247,1
37,9,55,54,1
93,75,98,7,1
45,55,178,34,1
185,241,208,50,1
113,221,35,94,1
43,153,5,56,1
8,219,254,119,1
185,180,143,19,1
211,109,168,34,1
116,230,241,145,1
185,180,143,89,1
156,67,214,175,1
117,194,198,72,1
159,223,29,248,1
110,181,117,83,1
83,171,226,24,1
166,168,97,113,1
89,44,133,157,1
191,14,44,165,1
82,56,67,47,1
45,221,8,146,1
216,151,138,90,1
116,249,87,3,1
2,101,97,166,1
5,79,69,140,1
183,2,75,3,1
85,31,45,14,1
116,179,37,210,1
47,149,94,218,1
24,143,127,69,1
116,105,217,85,1
171,110,10,78,1
125,141,200,25,1
81,133,189,239,1
178,44,193,181,1
24,230,201,45,1
94,156,161,24,1
59,178,35,178,1
122,117,95,68,1
66,115,173,18,1
159,89,173,162,1
49,73,229,5,1
190,237,11,138,1
59,178,78,51,1
173,249,187,171,1
113,25,136,22,1
128,199,173,214,1
124,48,237,108,1
107,182,128,222,1
49,70,37,151,1
59,182,32,189,1
84,22,156,155,1
220,142,44,181,1
87,92,66,15,1
207,150,188,54,1
137,184,104,22,1
177,44,94,225,1
176,65,145,175,1
125,159,61,201,1
88,174,199,144,1
5,101,99,198,1
117,233,128,4,1
108,62,61,242,1
178,224,29,116,1
47,236,27,8,1
118,239,30,140,1
119,42,81,178,1
85,204,85,60,1
79,26,31,100,1
1,69,41,107,1
128,199,162,108,1
222,223,251,110,1
185,165,118,34,1
167,172,145,53,1
5,234,247,63,1
24,158,162,6,1
44,204,184,248,1
38,54,71,97,1
218,20,54,60,1
117,245,200,208,1
79,98,116,101,1
8,217,137,251,1
75,139,25,30,1
123,191,81,56,1
100,2,45,164,1
63,41,97,64,1
46,183,219,162,1
118,250,147,176,1
159,65,1,92,1
59,184,7,117,1
138,185,125,0,1
217,75,222,121,1
139,99,46,21,1
191,101,209,142,1
213,174,106,178,1
